"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.26954813137994e-77,4.17748296171858,0.293,0.016,1.58934730567455e-73,"6","TCF7L2"
4.97516507114729e-77,2.33674948166217,1,0.486,6.22840915256929e-73,"6","CTSS"
2.90668482678171e-76,2.17164545936913,1,0.995,3.63887873464802e-72,"6","FTH1"
2.83069573175857e-75,2.19629534886512,0.98,0.471,3.54374798658855e-71,"6","PSAP"
6.49351376540071e-75,3.4021384345636,0.5,0.064,8.12922988290515e-71,"6","SLC31A2"
1.95405676515856e-74,2.70254324832525,0.74,0.168,2.446283664302e-70,"6","BID"
3.07203367878555e-74,2.14579908512953,0.987,0.491,3.84587896247162e-70,"6","S100A11"
9.91202308549876e-74,2.36389608594946,0.76,0.166,1.24088617007359e-69,"6","BRI3"
4.87419178603504e-72,2.71670963146648,0.647,0.121,6.10200069693726e-68,"6","LYN"
8.74255095972394e-71,2.01389340535931,1,0.358,1.09447995464784e-66,"6","CST3"
2.31812061446417e-69,1.82583713734475,0.967,0.305,2.90205519724769e-65,"6","TYMP"
4.94241458887791e-69,2.11447670784887,1,0.992,6.18740882381626e-65,"6","FTL"
5.18524341077438e-68,3.42033948561474,0.387,0.04,6.49140622594845e-64,"6","CAMK1"
6.19220561456155e-68,1.89869050979332,1,0.362,7.7520222088696e-64,"6","TYROBP"
3.94610705950277e-67,2.20096202876779,0.753,0.171,4.94013142779152e-63,"6","CFP"
1.29155376749385e-66,2.21446749139273,0.753,0.176,1.61689616152555e-62,"6","FGR"
2.86294654720716e-66,1.51529227034483,1,0.922,3.58412278244865e-62,"6","OAZ1"
4.01592364004265e-65,3.18596942760641,0.38,0.04,5.02753480496939e-61,"6","CD300LF"
4.8421362056574e-65,3.57041916856897,0.327,0.029,6.0618703158625e-61,"6","PTP4A3"
5.64182260720099e-65,1.84377351751797,0.96,0.376,7.06299772195492e-61,"6","NPC2"
1.30552407280809e-63,2.70145483255059,0.5,0.075,1.63438558674845e-59,"6","UNC119"
4.7729388572589e-63,2.47821683433682,0.587,0.107,5.97524215540242e-59,"6","SLC7A7"
2.25026730244768e-62,3.31802693978857,0.427,0.056,2.81710963593425e-58,"6","FAM110A"
3.92756273514227e-62,2.55850823489056,0.627,0.131,4.9169157881246e-58,"6","HSBP1"
6.71737917261063e-62,3.28641733327174,0.387,0.045,8.40948698619125e-58,"6","CUX1"
1.24268435402941e-61,2.35099628384875,0.74,0.193,1.55571654280942e-57,"6","FAM26F"
2.00556910615958e-61,1.61963417309603,1,0.834,2.51077196400118e-57,"6","S100A4"
3.59043484287811e-60,2.21881635397473,0.593,0.113,4.49486537979911e-56,"6","TNFRSF1B"
4.6217249424316e-60,3.71852834590953,0.287,0.023,5.78593745543012e-56,"6","EMR2"
3.03836260111342e-59,2.50892025937948,0.607,0.125,3.8037261403339e-55,"6","NINJ1"
5.80317573441774e-59,1.74866932490707,0.993,0.445,7.26499570191757e-55,"6","LGALS1"
2.72140303942872e-58,2.45720855812098,0.533,0.093,3.40692446506081e-54,"6","PLAUR"
9.53225778715097e-58,2.16595670833755,0.547,0.099,1.19334335237343e-53,"6","FGL2"
3.23972974455306e-56,2.89522657594727,0.387,0.05,4.05581766720597e-52,"6","AP2A1"
6.56238266581101e-56,2.05481741332911,0.587,0.118,8.2154468593288e-52,"6","CDA"
2.0766356628249e-53,3.25286477356072,0.313,0.033,2.59974018629049e-49,"6","FAM49A"
2.39231300395136e-53,2.58838468642822,0.487,0.088,2.99493664964671e-49,"6","ADA"
2.85215557008755e-53,2.21583816459569,0.527,0.098,3.5706135581926e-49,"6","APOBEC3A"
4.33618580602073e-53,1.04148196416067,1,0.999,5.42847101055736e-49,"6","ACTB"
6.90020938827155e-53,1.3375577614898,1,0.817,8.63837213317716e-49,"6","ARPC3"
7.86814565999264e-53,2.77005864654961,0.467,0.08,9.85013155174479e-49,"6","CPPED1"
1.4594696349844e-51,0.704419591614581,1,1,1.82711003603697e-47,"6","TMSB4X"
1.81115429158487e-51,2.35595826652482,0.42,0.064,2.26738405763509e-47,"6","FCGR2A"
4.82752079435191e-51,2.13094037578155,0.627,0.149,6.04357328244915e-47,"6","NAAA"
1.38465133243025e-50,2.45172282226026,0.507,0.098,1.73344500306943e-46,"6","LYST"
7.21364048212342e-50,2.55614195665035,0.493,0.094,9.03075651957031e-46,"6","MAPKAPK3"
1.47877587059616e-49,3.33825626479136,0.293,0.032,1.85127951239933e-45,"6","SLC2A6"
2.12478474805209e-49,2.56652525246448,0.427,0.07,2.66001802608641e-45,"6","SLC11A1"
9.06115467986806e-49,2.95377168569582,0.353,0.048,1.13436595437268e-44,"6","GPBAR1"
1.58598981745823e-48,1.94542530606587,0.76,0.249,1.98550065247596e-44,"6","CARD16"
1.60746591663393e-48,1.17572914943075,0.993,0.824,2.01238658103401e-44,"6","YBX1"
1.92616978373295e-48,2.00399104118355,0.853,0.331,2.41137195225529e-44,"6","PYCARD"
4.01629080086927e-48,1.89237576648487,0.753,0.238,5.02799445360823e-44,"6","VASP"
6.39849536232213e-48,1.37826066031923,1,0.787,8.01027634409107e-44,"6","S100A6"
9.26419372444357e-48,2.55476553900201,0.48,0.092,1.15978441236309e-43,"6","TBXAS1"
5.48770328370355e-46,2.62061276802678,0.36,0.053,6.87005574086847e-42,"6","SLC16A3"
1.40451324702746e-45,2.53441750643386,0.427,0.076,1.75831013395368e-41,"6","TCIRG1"
3.58169151721645e-45,2.27492823354676,0.5,0.105,4.48391961040328e-41,"6","RHOB"
4.90590127278426e-45,2.89994898618967,0.353,0.053,6.14169780339862e-41,"6","INSIG1"
5.18043578714847e-45,2.26853887928996,0.667,0.216,6.48538756193117e-41,"6","ASAH1"
7.58324592162707e-45,1.98415209442026,0.747,0.244,9.49346556928492e-41,"6","RGS2"
3.35315369115382e-44,1.74604940867343,0.873,0.431,4.19781310595547e-40,"6","FKBP1A"
4.54595850720023e-44,1.98563137268108,0.713,0.238,5.69108545516397e-40,"6","CASP1"
4.57381793384667e-44,1.5340640185121,0.947,0.606,5.72596267138265e-40,"6","NEAT1"
6.16142616583172e-44,1.81430791533019,0.8,0.311,7.71348941700473e-40,"6","TKT"
5.03834755941606e-43,2.43351487436248,0.42,0.078,6.30750730963296e-39,"6","ADRBK1"
5.11143417200221e-43,2.02139831081951,0.807,0.334,6.39900443992957e-39,"6","CSTB"
6.00304245221983e-43,1.69884232949908,0.82,0.334,7.51520884593401e-39,"6","C10orf54"
6.58727570093677e-43,1.41983978059931,0.953,0.643,8.24661045000274e-39,"6","LY6E"
9.64377696844497e-43,2.95884267524324,0.28,0.034,1.20730443867963e-38,"6","CD300C"
1.14548618254383e-42,1.96540204767829,0.493,0.107,1.43403415192662e-38,"6","STX11"
1.37488401158569e-42,1.76426819804655,0.7,0.219,1.72121729410413e-38,"6","ARRB2"
2.55851472335462e-42,2.25126088785813,0.5,0.113,3.20300458216765e-38,"6","VMP1"
3.76585453611647e-42,1.08989972416234,1,0.865,4.71447329376421e-38,"6","MYL6"
5.40400185634136e-42,0.91984332957897,0.993,0.957,6.76526992395375e-38,"6","PFN1"
6.57246100601311e-41,1.25094375667436,0.953,0.46,8.22806393342782e-37,"6","HLA-DPA1"
8.27851359324999e-41,2.30613556788625,0.627,0.186,1.03638711673897e-36,"6","TNFSF10"
1.87958437407922e-40,2.2089732478464,0.453,0.095,2.35305167790978e-36,"6","LYL1"
2.44080401463819e-40,1.88345903368554,0.727,0.275,3.05564254592555e-36,"6","ANXA5"
2.44445352389508e-40,3.03814628010969,0.293,0.04,3.06021136656424e-36,"6","CD86"
3.62951991627802e-40,2.375359103448,0.38,0.067,4.54379598318846e-36,"6","UNC93B1"
4.9648166810621e-40,1.7780761141535,0.58,0.154,6.21545400302164e-36,"6","BLVRA"
6.44148707006754e-40,1.48442417224959,0.827,0.35,8.06409766301755e-36,"6","RHOG"
2.2479033225546e-39,1.97643544278049,0.533,0.136,2.8141501695061e-35,"6","OAZ2"
2.7235906708485e-39,2.72459009869673,0.313,0.047,3.40966316083524e-35,"6","CD300E"
4.08140483575883e-39,2.02488383643655,0.673,0.232,5.10951071388648e-35,"6","CTSC"
8.4887410369726e-39,2.21701132590522,0.427,0.087,1.0627054904186e-34,"6","CYBB"
1.15848355430885e-38,3.28057645468268,0.273,0.036,1.45030556163925e-34,"6","RELT"
1.31905536482121e-38,1.20350913967356,0.967,0.572,1.65132541121967e-34,"6","SRGN"
1.60466616729352e-38,1.9096581971696,0.58,0.164,2.00888157483476e-34,"6","OAS1"
1.70495467088447e-38,1.65340270314445,0.873,0.434,2.13443275248027e-34,"6","PRELID1"
3.24082736441479e-38,1.46850263100914,0.867,0.403,4.05719177751088e-34,"6","ANXA2"
3.31398105071505e-38,1.82292656596583,0.713,0.262,4.14877287739017e-34,"6","PTPN6"
4.31560809697883e-38,1.04456382810001,0.98,0.8,5.4027097766078e-34,"6","ARPC2"
5.11800062399814e-38,2.18737228888417,0.653,0.212,6.40722498118327e-34,"6","HN1"
8.45158083484876e-38,2.93647486221479,0.287,0.041,1.05805340471472e-33,"6","ARHGEF40"
1.37532277053977e-37,3.27434450097117,0.287,0.041,1.72176657643873e-33,"6","RXRA"
5.43711457588687e-37,2.54818566176155,0.373,0.071,6.80672373755277e-33,"6","NAMPT"
7.17886012456528e-37,1.72300355706959,0.553,0.148,8.98721498994327e-33,"6","NCF2"
1.19393030864661e-36,2.16337336230314,0.42,0.088,1.49468135339469e-32,"6","MPEG1"
1.73277942225815e-36,1.5345528627262,0.533,0.135,2.16926655872497e-32,"6","TNFSF13B"
2.08753123673837e-36,1.58048493125379,0.853,0.43,2.61338035527277e-32,"6","DRAP1"
3.10877977816487e-36,1.01777496431663,0.987,0.741,3.8918814042846e-32,"6","ARPC1B"
3.55845837179932e-36,2.2945223829088,0.513,0.134,4.45483403565557e-32,"6","POU2F2"
1.64198728974835e-35,2.24971612820213,0.52,0.139,2.05560388803596e-31,"6","ATP1B3"
2.05100184946085e-35,2.13497266640262,0.56,0.172,2.56764921534003e-31,"6","SOD2"
1.609193098292e-34,1.5813676000587,0.707,0.264,2.01454883975175e-30,"6","PGLS"
2.45820019548718e-34,1.75111982020287,0.72,0.283,3.0774208247304e-30,"6","MT2A"
3.32887704790346e-34,1.99440105707256,0.473,0.12,4.16742117627034e-30,"6","SPN"
3.52737294899559e-34,1.78993688616468,0.607,0.191,4.41591819484757e-30,"6","CHCHD10"
6.96893940976126e-34,2.05195207963472,0.433,0.1,8.72441524708012e-30,"6","KLF4"
8.55477436052537e-34,1.01702512404359,1,0.854,1.07097220219417e-29,"6","CYBA"
2.08810221378067e-33,2.10887914771956,0.46,0.117,2.61409516143202e-29,"6","NFKBIZ"
1.39983912446439e-32,1.59252046099742,0.707,0.277,1.75245859991696e-28,"6","BLOC1S1"
3.10027451160506e-32,2.66803709785166,0.267,0.041,3.88123366107838e-28,"6","SEC14L1"
3.53551876492785e-32,3.46698957891356,0.267,0.041,4.42611594181318e-28,"6","OSCAR"
5.03313459497911e-32,0.557333945293484,1,0.999,6.30098119945434e-28,"6","RPS19"
2.19746729675638e-31,1.88944454975489,0.407,0.095,2.75100930880931e-27,"6","NANS"
3.41542469006079e-31,1.96771554246669,0.447,0.115,4.27577016948711e-27,"6","SYNGR2"
4.15996876904249e-31,1.40420674513257,0.853,0.511,5.2078649019643e-27,"6","CALM2"
4.43787796374356e-31,1.66671459319268,0.573,0.182,5.55577942281056e-27,"6","ATG3"
6.49307428438362e-31,1.24856605978006,0.88,0.455,8.12867969661985e-27,"6","GABARAP"
6.75429334838847e-31,2.31498648546852,0.32,0.061,8.45569984284752e-27,"6","NUDT16"
7.47809934878892e-31,0.947557374192793,0.94,0.428,9.36183257474885e-27,"6","HLA-DRB1"
1.22831656175802e-30,2.57195913851511,0.3,0.055,1.53772950366487e-26,"6","CLEC7A"
1.28631585942465e-30,2.5841731182839,0.28,0.048,1.61033882441372e-26,"6","HOTAIRM1"
1.50348761066663e-30,1.83895835630052,0.427,0.108,1.88221613979355e-26,"6","C20orf27"
1.96744318981416e-30,2.00202685430304,0.407,0.098,2.46304212932834e-26,"6","THEMIS2"
2.70482094260874e-30,1.36462786128389,0.7,0.264,3.38616533805188e-26,"6","FCN1"
2.84861369319005e-30,2.08133588641582,0.387,0.089,3.56617948250462e-26,"6","RNF13"
8.09484865532233e-30,1.29585069852636,0.807,0.412,1.0133941031598e-25,"6","ISG15"
1.18388728620342e-29,2.72130676764625,0.287,0.051,1.48210849359806e-25,"6","MPP1"
5.05254879271434e-29,2.27936257573779,0.293,0.055,6.32528583359909e-25,"6","PRAM1"
7.5551068610545e-29,1.03782984757217,0.96,0.719,9.45823827935413e-25,"6","EMP3"
1.06455193624951e-28,1.97560119350461,0.373,0.088,1.33271256899076e-24,"6","SMCO4"
1.35645285184393e-28,2.38000627731893,0.327,0.07,1.69814332522341e-24,"6","MTSS1"
1.47269376059327e-28,2.09693953440803,0.32,0.066,1.84366531888672e-24,"6","BTK"
1.64896452119803e-28,1.65398809371482,0.473,0.135,2.06433868408782e-24,"6","IFNGR2"
1.98606416667262e-28,1.56696570279331,0.593,0.206,2.48635373025746e-24,"6","PTP4A2"
2.25288818797442e-28,1.94698252003318,0.493,0.15,2.82039072252518e-24,"6","LGALS9"
3.85083852787411e-28,0.553292611388268,1,0.999,4.8208647530456e-24,"6","MT-CO1"
5.97775500259402e-28,1.46573778270411,0.627,0.218,7.48355148774745e-24,"6","LGALS3"
6.4023162806307e-28,1.19799361484105,0.733,0.3,8.01505975172158e-24,"6","ATP6V0B"
6.88444741767934e-28,2.17304389655208,0.347,0.078,8.61863972219277e-24,"6","RAB24"
8.25623196042875e-28,1.51696942799025,0.513,0.153,1.03359767912608e-23,"6","RNF130"
9.56695991323281e-28,2.39543631788853,0.313,0.066,1.19768771153762e-23,"6","SCIMP"
1.11943228962629e-27,1.48360429276446,0.767,0.355,1.40141728338315e-23,"6","C1orf162"
1.25368251885893e-27,1.22466587826382,0.84,0.475,1.5694851453595e-23,"6","TPI1"
1.28192989465592e-27,1.403183442628,0.667,0.258,1.60484803511974e-23,"6","RBX1"
1.41418447587437e-27,1.97338302726061,0.4,0.103,1.77041754534712e-23,"6","PCGF5"
1.77007011187434e-27,3.18425937173885,0.313,0.066,2.21595077305549e-23,"6","CNIH4"
4.67560204080705e-27,1.69543104492282,0.74,0.319,5.85338619488635e-23,"6","AP2S1"
5.29299830420494e-27,1.64336960249318,0.667,0.277,6.62630457703416e-23,"6","RNH1"
6.38070283904515e-27,2.33574504563531,0.3,0.062,7.98800188420062e-23,"6","AGPAT2"
1.58043978082892e-26,1.92856966412944,0.36,0.086,1.97855256161973e-22,"6","ITGAL"
1.7472493698355e-26,1.23593702491557,0.827,0.467,2.18738148609706e-22,"6","RNASET2"
2.53154727391802e-26,1.15692163923626,0.607,0.205,3.16924403221797e-22,"6","FCGRT"
4.68365093640163e-26,1.3503687268393,0.533,0.171,5.86346260728121e-22,"6","CTSB"
6.11785716991984e-26,1.4355113474404,0.647,0.261,7.65894539102265e-22,"6","GNG5"
3.24218371155043e-25,0.987821742215006,0.767,0.322,4.05888978848998e-21,"6","HLA-DRB5"
3.70198518589931e-25,1.72203119399383,0.433,0.126,4.63451525422734e-21,"6","RNF149"
4.49034882188772e-25,2.13768195366061,0.293,0.062,5.62146769012124e-21,"6","CX3CR1"
4.7515228452877e-25,1.7723157064638,0.473,0.152,5.94843145001568e-21,"6","ZFAND5"
5.25483587581559e-25,1.77747114714982,0.4,0.109,6.57852903293354e-21,"6","CD300A"
5.3758598013395e-25,1.07631949585288,0.86,0.543,6.73003888529693e-21,"6","NAP1L1"
1.31691750581637e-24,1.7556156986501,0.473,0.15,1.64864902553151e-20,"6","ATP6V0D1"
1.56636837751288e-24,1.56198609284931,0.38,0.098,1.96093657180838e-20,"6","CPVL"
2.05394430420626e-24,2.52566548624117,0.353,0.092,2.57133287443582e-20,"6","SH3BP1"
4.39894339577025e-24,1.54782065352661,0.767,0.412,5.50703723716477e-20,"6","SH3BGRL"
4.97892298571632e-24,1.43490739920979,0.6,0.24,6.23311368581827e-20,"6","RGS19"
8.07758995555878e-24,1.93647486221479,0.34,0.086,1.0112334865364e-19,"6","GRINA"
1.16684035841507e-23,1.34669534519585,0.52,0.184,1.46076744469983e-19,"6","CAPZA2"
1.36087125629128e-23,2.03912803927714,0.32,0.077,1.70367472575105e-19,"6","DUSP6"
1.58801189229922e-23,1.66948244281231,0.413,0.123,1.9880320879694e-19,"6","MAP2K3"
2.06263288102029e-23,0.824768051725962,0.927,0.677,2.5822101037493e-19,"6","GMFG"
2.29641708465769e-23,1.10332047072513,0.82,0.438,2.87488454828297e-19,"6","ITGB2"
4.61453839583331e-23,2.11133062671365,0.327,0.083,5.77694061774372e-19,"6","ANXA4"
6.67837041344537e-23,1.73002398474736,0.347,0.089,8.36065192059225e-19,"6","TGFBI"
6.71833790420356e-23,2.22772333901272,0.36,0.096,8.41068722227243e-19,"6","CTSZ"
9.3385322946872e-23,2.20760295009492,0.267,0.057,1.16909085797189e-18,"6","C11orf21"
1.36773122489695e-22,1.99183108719715,0.3,0.071,1.71226272044849e-18,"6","IMPDH1"
1.82121754727315e-22,2.17748296171858,0.3,0.072,2.27998224743126e-18,"6","DPEP2"
2.45705384463609e-22,2.20096202876779,0.427,0.134,3.07598570809992e-18,"6","EIF4E2"
2.47574108598814e-22,1.76991671187087,0.387,0.113,3.09938026554855e-18,"6","MYD88"
2.92733329375055e-22,1.45203923744759,0.527,0.191,3.66472855044631e-18,"6","RAB8A"
3.73029884333312e-22,1.1479789674085,0.733,0.353,4.66996112196874e-18,"6","H3F3A"
7.1434237809568e-22,0.728682086784084,1,0.992,8.94285223137981e-18,"6","NACA"
1.28239779348756e-21,1.55878205483306,0.427,0.134,1.60543379766708e-17,"6","AGTRAP"
1.59399052490692e-21,2.2945223829088,0.253,0.055,1.99551673813097e-17,"6","FAM46A"
2.42990430676101e-21,1.89012238222763,0.533,0.208,3.04199720163411e-17,"6","MYO1G"
2.90082364085246e-21,1.57390478283008,0.413,0.13,3.63154111598319e-17,"6","RAB10"
3.02093655599231e-21,1.58037137833131,0.453,0.157,3.78191047444677e-17,"6","SELPLG"
3.95365561519126e-21,1.32093386523456,0.66,0.316,4.94958146465793e-17,"6","POLD4"
5.49025990590041e-21,1.83721323084171,0.373,0.109,6.87325637619672e-17,"6","MNDA"
1.08862389924791e-20,1.42001396253292,0.593,0.258,1.36284825946845e-16,"6","SUPT4H1"
1.21648590693044e-20,2.33163772601868,0.293,0.074,1.52291870688622e-16,"6","UTRN"
1.23485335022614e-20,0.931858234144416,0.78,0.407,1.5459129091481e-16,"6","RAC1"
1.61637287464503e-20,1.28708048889863,0.633,0.283,2.02353720176811e-16,"6","ZNF706"
1.63013733947317e-20,2.42069592663963,0.253,0.057,2.04076893528646e-16,"6","G0S2"
1.78591067334434e-20,1.60129067062516,0.373,0.111,2.23578157195978e-16,"6","CAPNS1"
2.31851984344336e-20,1.63091583973443,0.293,0.072,2.90255499200674e-16,"6","RAB32"
2.41195025386421e-20,1.17457136629868,0.607,0.264,3.0195205228126e-16,"6","GSTO1"
2.75914830139357e-20,1.25197668794272,0.6,0.253,3.45417775851461e-16,"6","MSN"
3.53295774070766e-20,1.58356515576294,0.387,0.123,4.42290979559192e-16,"6","CAT"
4.81552505037447e-20,0.660156521589772,0.98,0.866,6.0285558105638e-16,"6","SH3BGRL3"
5.7193040482806e-20,1.42981203004402,0.473,0.169,7.15999673804248e-16,"6","COX17"
1.2281619291586e-19,1.55223686553208,0.36,0.108,1.53753591911366e-15,"6","NAPRT1"
1.44034296121786e-19,1.85555486683122,0.307,0.082,1.80316535314864e-15,"6","RIN3"
1.47640835543319e-19,1.00601579546786,0.727,0.383,1.84831562016681e-15,"6","H2AFZ"
1.90615277533555e-19,0.883409632242528,0.813,0.445,2.38631265944258e-15,"6","TSPO"
2.01553229970481e-19,1.22752364421818,0.52,0.204,2.52324488600045e-15,"6","GNAI2"
2.46466600503061e-19,1.3458804934143,0.713,0.405,3.08551537169782e-15,"6","TUBA1B"
3.36210833429062e-19,1.82475227284066,0.46,0.168,4.20902342369843e-15,"6","POLE4"
3.93673090724679e-19,0.892281728499221,0.833,0.526,4.92839342278226e-15,"6","SERP1"
3.96432026924203e-19,0.863095262182034,0.64,0.268,4.96293254506409e-15,"6","AP1S2"
3.96636034078986e-19,1.5263681259925,0.373,0.117,4.96548651063483e-15,"6","UBE2F"
4.79270995960858e-19,1.54499209091484,0.433,0.154,5.99999359843398e-15,"6","CHMP4B"
5.52125408878941e-19,0.837696707736612,0.913,0.689,6.91205799375546e-15,"6","ALDOA"
9.38091823133436e-19,1.49336499433786,0.273,0.069,1.17439715338075e-14,"6","IFIT1"
1.28587358826006e-18,1.93165784591701,0.28,0.073,1.60978514514277e-14,"6","RALB"
1.33882485316063e-18,1.62792579712862,0.353,0.108,1.6760748336718e-14,"6","NAGK"
1.5594052675594e-18,1.4490676709163,0.447,0.165,1.95221945445761e-14,"6","CCT5"
1.91034551828201e-18,2.05195207963472,0.293,0.079,2.39156155433725e-14,"6","RNPEP"
2.29594529073487e-18,1.6322380931464,0.407,0.141,2.87429390947098e-14,"6","C4orf48"
2.71131280081069e-18,1.81987060212984,0.447,0.162,3.3942924953349e-14,"6","EPSTI1"
3.97854292245639e-18,1.95679484659438,0.273,0.072,4.98073788462316e-14,"6","SNAP29"
4.48106091861873e-18,1.9096581971696,0.253,0.062,5.60984016401879e-14,"6","CD83"
4.56788419729695e-18,1.90511069130545,0.273,0.072,5.71853422659606e-14,"6","FAM45A"
4.74274267586194e-18,1.51901179126185,0.433,0.16,5.93743955591156e-14,"6","WSB1"
4.74977553083006e-18,1.34719506637885,0.433,0.159,5.94624398704615e-14,"6","UQCRC1"
5.7273413378501e-18,0.878935808441258,0.827,0.539,7.17005862085453e-14,"6","RHOA"
8.42967484306929e-18,2.0001131481151,0.253,0.064,1.05531099360384e-13,"6","MTHFD2"
1.04889228491921e-17,1.54790957429713,0.32,0.094,1.31310825149036e-13,"6","IFIT3"
1.27108489873973e-17,0.506618316237652,1,0.934,1.59127118473227e-13,"6","CFL1"
2.10045660439435e-17,1.55642466249551,0.34,0.105,2.62956162304128e-13,"6","ODF3B"
2.75318747189286e-17,1.6885473487712,0.307,0.09,3.44671539606268e-13,"6","ARRDC1"
2.87205701575934e-17,1.16638999346672,0.68,0.355,3.59552817802912e-13,"6","COX8A"
3.71173997874788e-17,1.77550675454137,0.307,0.09,4.64672727939447e-13,"6","NCKAP1L"
4.06354714729993e-17,2.03889592680928,0.407,0.145,5.08715467370478e-13,"6","LSM6"
4.31624911244824e-17,1.37123059610813,0.407,0.147,5.40351226387395e-13,"6","SMS"
4.64070656921607e-17,1.54175734731554,0.453,0.17,5.8097005540016e-13,"6","EFHD2"
5.38163412434885e-17,1.68666761555298,0.333,0.106,6.73726776027233e-13,"6","COMMD9"
5.73457372340398e-17,1.28523914207446,0.42,0.15,7.17911284432944e-13,"6","PLEK"
5.74981349841468e-17,1.05492364616601,0.793,0.489,7.19819151866534e-13,"6","LAMTOR4"
8.94113096243201e-17,1.42097718115673,0.413,0.151,1.11934018518686e-12,"6","CMTM6"
1.0643640387797e-16,1.01933512805262,0.487,0.191,1.33247734014831e-12,"6","FLNA"
1.09269802932599e-16,1.32998864880776,0.48,0.195,1.36794866291321e-12,"6","CSK"
1.10592587986059e-16,1.76478940290804,0.267,0.072,1.38450860899747e-12,"6","ALOX5"
1.55340301432874e-16,1.80868092862236,0.287,0.083,1.94470523363815e-12,"6","RABGAP1L"
1.7179963404103e-16,1.66076132231025,0.333,0.107,2.15075961855966e-12,"6","GLUL"
1.92068829747685e-16,1.45481486496746,0.36,0.122,2.40450967961127e-12,"6","ACAA1"
2.15615410708157e-16,1.521732543508,0.447,0.176,2.69928932665542e-12,"6","VPS29"
2.37359744453954e-16,0.292215177809858,0.9,0.493,2.97150664081904e-12,"6","HLA-DPB1"
2.93972638826579e-16,1.49850055165878,0.327,0.103,3.68024346546994e-12,"6","ATOX1"
4.93214674075317e-16,0.786404151934846,0.807,0.528,6.17455450474889e-12,"6","CAPZB"
5.31187820226289e-16,1.81789674077269,0.267,0.075,6.64994032141291e-12,"6","VMA21"
5.54093044570413e-16,1.06049718876773,0.613,0.302,6.93669082497699e-12,"6","SEC11A"
6.78054096907928e-16,1.29503689612427,0.44,0.176,8.48855923919036e-12,"6","ENY2"
7.8606084580973e-16,0.99858515011206,0.653,0.326,9.84069572869201e-12,"6","LRRFIP1"
1.04724110964156e-15,1.32259966957839,0.44,0.174,1.31104114516027e-11,"6","MOB1A"
1.14622800188319e-15,1.19764139914757,0.5,0.212,1.43496283555756e-11,"6","MYO1F"
1.32648863506566e-15,1.84020690249778,0.327,0.108,1.6606311222387e-11,"6","EIF4EBP1"
1.35974483973234e-15,0.998293386613196,0.807,0.52,1.70226456486092e-11,"6","LSP1"
1.36479822043364e-15,0.903645654326658,0.793,0.528,1.70859089216088e-11,"6","PSME2"
1.55113805431373e-15,0.486244135993511,0.54,0.218,1.94186973019536e-11,"6","CD79B"
2.02179528047539e-15,1.52839012357771,0.327,0.107,2.53108551162714e-11,"6","MMP24-AS1"
2.1085566671533e-15,0.899394210162497,0.633,0.316,2.63970209160922e-11,"6","UBE2L6"
2.11159734188592e-15,1.04978098059309,0.48,0.199,2.64350871230698e-11,"6","CDKN2D"
2.28793224748839e-15,1.41564269891335,0.347,0.12,2.86426238063071e-11,"6","SCPEP1"
2.29865828138682e-15,1.15339734319427,0.473,0.191,2.87769030246816e-11,"6","SNX2"
2.9784358480657e-15,0.999066499382628,0.687,0.378,3.72870383819345e-11,"6","ATP5B"
3.06676611751459e-15,1.41254179489119,0.387,0.144,3.83928450251652e-11,"6","TMEM179B"
3.31244418088539e-15,1.08382909543672,0.653,0.349,4.14684887005043e-11,"6","PSMB3"
3.55832568853946e-15,2.27197359650842,0.293,0.091,4.45466792948255e-11,"6","SNX5"
3.69563019397856e-15,1.57329848105991,0.3,0.094,4.62655943984177e-11,"6","IGSF6"
1.01091656468447e-14,1.29878925794071,0.367,0.133,1.26556644732849e-10,"6","ZYX"
1.07691700270788e-14,1.42596231065351,0.333,0.114,1.34819239568999e-10,"6","AKIRIN2"
1.36804078460852e-14,1.73002398474736,0.3,0.096,1.7126502582514e-10,"6","FPR1"
1.39252563401591e-14,0.946934341067392,0.727,0.455,1.74330284122452e-10,"6","TCEB2"
1.59701644652313e-14,1.60057273329216,0.3,0.098,1.99930488940231e-10,"6","TSPAN14"
1.72967877336438e-14,1.6672882293994,0.273,0.084,2.16538485637487e-10,"6","SNX10"
1.93767679362284e-14,1.04986474619963,0.753,0.499,2.42577757793644e-10,"6","ARPC5"
2.0157772295603e-14,1.17384438465523,0.713,0.449,2.52355151368654e-10,"6","PGK1"
2.0489340148792e-14,1.56428678026848,0.293,0.094,2.56506049322727e-10,"6","KLF3"
2.34276446515119e-14,1.09339936420371,0.533,0.252,2.93290683392278e-10,"6","LINC00936"
2.40215624826293e-14,1.35312161435529,0.387,0.148,3.00725940720037e-10,"6","LTA4H"
2.65751197576094e-14,1.03895473910585,0.753,0.475,3.32693924245512e-10,"6","COX5B"
2.69774121101795e-14,1.1495073890574,0.387,0.147,3.37730222207337e-10,"6","IRF7"
3.79152697627259e-14,1.14891380952181,0.487,0.217,4.74661262159566e-10,"6","DOK2"
4.30926574744139e-14,1.11335262429887,0.513,0.242,5.39476978922188e-10,"6","GNB2"
6.30691948080827e-14,1.18171995460505,0.487,0.221,7.89563249802387e-10,"6","SDCBP"
6.62282797428165e-14,0.697995130554722,0.68,0.373,8.2911183410032e-10,"6","IFI6"
